Farmer Code,Date,Shift,Cow/Buff,Qty,Rate,Amount,Fat,KiloFat,CanNo,EntryDt,c_KiloFat,c_KiloQty,,
114,01-06-2017 00:00,M,C,8.54,31.86,272.08,5.2,44.41,4,01-06-2017 09:05,0.44408,8.54,,
29,01-06-2017 00:00,M,C,9.14,29.81,272.46,4.5,41.13,4,01-06-2017 09:07,0.4113,9.14,,
157,01-06-2017 00:00,M,B,1.22,39,47.58,6.5,7.93,1,01-06-2017 09:25,0.0793,1.22,,
157,01-06-2017 00:00,M,C,1.58,32.74,51.73,5.5,8.69,9,01-06-2017 09:25,0.0869,1.58,,
42,01-06-2017 00:00,M,B,2.08,55.8,116.06,9.3,19.34,1,01-06-2017 09:26,0.19344,2.08,,
77,01-06-2017 00:00,M,C,20.14,31.86,641.66,5.2,104.73,9,01-06-2017 09:27,1.04728,20.14,,
5,01-06-2017 00:00,M,B,5.74,45,258.3,7.5,43.05,2,01-06-2017 09:28,0.4305,5.74,,
5,01-06-2017 00:00,M,C,14.56,28.94,421.37,4.2,61.15,10,01-06-2017 09:29,0.61152,14.56,,
31,01-06-2017 00:00,M,C,5.8,30.4,176.32,4.7,27.26,10,01-06-2017 09:30,0.2726,5.8,,
50,01-06-2017 00:00,M,C,22.9,29.52,676.01,4.4,100.76,10,01-06-2017 09:31,1.0076,22.9,,
78,01-06-2017 00:00,M,C,9.34,32.15,300.28,5.3,49.5,11,01-06-2017 09:32,0.49502,9.34,,
70,01-06-2017 00:00,M,C,6.58,32.45,213.52,5.4,35.53,11,01-06-2017 09:33,0.35532,6.58,,
9,01-06-2017 00:00,M,B,1.86,43.2,80.35,7.2,13.39,2,01-06-2017 09:35,0.13392,1.86,,
9,01-06-2017 00:00,M,C,3.98,29.81,118.64,4.5,17.91,11,01-06-2017 09:35,0.1791,3.98,,
158,01-06-2017 00:00,M,C,49.4,30.69,1516.09,4.8,237.12,13,01-06-2017 09:37,2.3712,49.4,,
97,01-06-2017 00:00,M,C,27.02,30.4,821.41,4.7,126.99,13,01-06-2017 09:38,1.26994,27.02,,
61,01-06-2017 00:00,M,C,3.48,30.69,106.8,4.8,16.7,13,01-06-2017 09:39,0.16704,3.48,,
121,01-06-2017 00:00,M,C,42.06,27.77,1168.01,3.8,159.83,14,01-06-2017 09:40,1.59828,42.06,,
121,01-06-2017 00:00,M,C,27.52,31.57,868.81,5.1,140.35,15,01-06-2017 09:41,1.40352,27.52,,
143,01-06-2017 00:00,M,C,34.06,31.28,1065.4,5,170.3,16,01-06-2017 09:43,1.703,34.06,,
151,01-06-2017 00:00,M,C,3.96,29.81,118.05,4.5,17.82,16,01-06-2017 09:43,0.1782,3.96,,
39,01-06-2017 00:00,M,C,53.32,31.28,1667.85,5,266.6,27,01-06-2017 10:05,2.666,53.32,,
67,01-06-2017 00:00,M,C,3.22,28.94,93.19,4.2,13.52,27,01-06-2017 10:05,0.13524,3.22,,
1000,01-06-2017 00:00,M,B,50.78,46.8,2376.5,7.8,396.08,3,01-06-2017 10:07,3.96084,50.78,,
1000,01-06-2017 00:00,M,C,974.58,30.4,29627.23,4.7,4580.53,51,01-06-2017 10:07,45.80526,974.58,,
25,01-06-2017 00:00,E,B,10.98,43.8,480.92,7.3,80.15,1,01-06-2017 20:47,0.80154,10.98,,
29,01-06-2017 00:00,E,C,9,28.65,257.85,4.1,36.9,1,01-06-2017 20:48,0.369,9,,
153,01-06-2017 00:00,E,B,1.28,40.8,52.22,6.8,8.7,1,01-06-2017 20:48,0.08704,1.28,,
41,01-06-2017 00:00,E,C,5.64,29.81,168.13,4.5,25.38,1,01-06-2017 20:49,0.2538,5.64,,
158,01-06-2017 00:00,E,C,6.86,29.81,204.5,4.5,30.87,1,01-06-2017 20:50,0.3087,6.86,,
97,01-06-2017 00:00,E,C,9.4,26.6,250.04,3.4,31.96,1,01-06-2017 20:51,0.3196,9.4,,
1,01-06-2017 00:00,E,C,8.64,30.98,267.67,4.9,42.34,1,01-06-2017 20:52,0.42336,8.64,,
24,01-06-2017 00:00,E,C,1.58,29.52,46.64,4.4,6.95,2,01-06-2017 20:53,0.06952,1.58,,
61,01-06-2017 00:00,E,C,3.56,30.98,110.29,4.9,17.44,2,01-06-2017 20:53,0.17444,3.56,,
154,01-06-2017 00:00,E,C,2.08,28.35,58.97,4,8.32,2,01-06-2017 20:54,0.0832,2.08,,
28,01-06-2017 00:00,E,C,13.02,30.4,395.81,4.7,61.19,2,01-06-2017 20:55,0.61194,13.02,,
118,01-06-2017 00:00,E,C,4.64,30.98,143.75,4.9,22.74,2,01-06-2017 20:56,0.22736,4.64,,
71,01-06-2017 00:00,E,C,6.4,28.35,181.44,4,25.6,2,01-06-2017 20:57,0.256,6.4,,
45,01-06-2017 00:00,E,C,3.78,32.15,121.53,5.3,20.03,2,01-06-2017 20:58,0.20034,3.78,,
155,01-06-2017 00:00,E,C,6.06,31.28,189.56,5,30.3,3,01-06-2017 20:58,0.303,6.06,,
70,01-06-2017 00:00,E,C,6.26,31.86,199.44,5.2,32.55,3,01-06-2017 20:59,0.32552,6.26,,
148,01-06-2017 00:00,E,C,2.38,25.43,60.52,3,7.14,3,01-06-2017 21:00,0.0714,2.38,,
114,01-06-2017 00:00,E,B,5.8,53.4,309.72,8.9,51.62,1,01-06-2017 21:01,0.5162,5.8,,
114,01-06-2017 00:00,E,C,10.06,28.65,288.22,4.1,41.25,3,01-06-2017 21:02,0.41246,10.06,,
42,01-06-2017 00:00,E,B,5.32,48,255.36,8,42.56,1,01-06-2017 21:04,0.4256,5.32,,
140,01-06-2017 00:00,E,C,13.94,33.32,464.48,5.7,79.46,3,01-06-2017 21:05,0.79458,13.94,,
111,01-06-2017 00:00,E,C,6.64,29.81,197.94,4.5,29.88,3,01-06-2017 21:06,0.2988,6.64,,
152,01-06-2017 00:00,E,C,7.24,29.81,215.82,4.5,32.58,4,01-06-2017 21:07,0.3258,7.24,,
3,01-06-2017 00:00,E,C,2.7,33.03,89.18,5.6,15.12,4,01-06-2017 21:08,0.1512,2.7,,
50,01-06-2017 00:00,E,C,2.3,28.06,64.54,3.9,8.97,4,01-06-2017 21:08,0.0897,2.3,,
135,01-06-2017 00:00,E,C,5.28,29.23,154.33,4.3,22.7,4,01-06-2017 21:09,0.22704,5.28,,
12,01-06-2017 00:00,E,C,2.72,27.48,74.75,3.7,10.06,4,01-06-2017 21:10,0.10064,2.72,,
157,01-06-2017 00:00,E,C,0.98,33.03,32.37,5.6,5.49,4,01-06-2017 21:11,0.05488,0.98,,
157,01-06-2017 00:00,E,B,1.64,36.6,60.02,6.1,10,1,01-06-2017 21:11,0.10004,1.64,,
27,01-06-2017 00:00,E,C,5.84,32.45,189.51,5.4,31.54,4,01-06-2017 21:12,0.31536,5.84,,
67,01-06-2017 00:00,E,B,2.28,37.2,84.82,6.2,14.14,1,01-06-2017 21:13,0.14136,2.28,,
123,01-06-2017 00:00,E,C,14.92,27.48,410,3.7,55.2,5,01-06-2017 21:14,0.55204,14.92,,
159,01-06-2017 00:00,E,C,13.7,33.03,452.51,5.6,76.72,5,01-06-2017 21:15,0.7672,13.7,,
2,01-06-2017 00:00,E,C,8.66,30.4,263.26,4.7,40.7,5,01-06-2017 21:17,0.40702,8.66,,
77,31-05-2017 00:00,M,C,17.72,31.86,564.56,5.2,92.14,15,31-05-2017 09:45,0.92144,17.72,,
111,31-05-2017 00:00,M,C,6.74,29.81,200.92,4.5,30.33,15,31-05-2017 09:46,0.3033,6.74,,
119,31-05-2017 00:00,M,C,3.42,30.4,103.97,4.7,16.07,15,31-05-2017 09:47,0.16074,3.42,,
121,31-05-2017 00:00,M,C,66.38,30.69,2037.2,4.8,318.62,17,31-05-2017 09:49,3.18624,66.38,,
140,31-05-2017 00:00,M,C,15.96,30.98,494.44,4.9,78.2,18,31-05-2017 09:50,0.78204,15.96,,
64,31-05-2017 00:00,M,C,35.88,30.98,1111.56,4.9,175.81,19,31-05-2017 09:51,1.75812,35.88,,
123,31-05-2017 00:00,M,C,30.3,29.52,894.46,4.4,133.32,19,31-05-2017 09:53,1.3332,30.3,,
159,31-05-2017 00:00,M,C,18.48,33.61,621.11,5.8,107.18,20,31-05-2017 09:54,1.07184,18.48,,
159,31-05-2017 00:00,M,C,41.52,30.11,1250.17,4.6,190.99,21,31-05-2017 09:55,1.90992,41.52,,
39,31-05-2017 00:00,M,C,50.94,30.98,1578.12,4.9,249.61,23,31-05-2017 09:57,2.49606,50.94,,
9,31-05-2017 00:00,M,B,2.14,40.2,86.03,6.7,14.34,2,31-05-2017 09:57,0.14338,2.14,,
9,31-05-2017 00:00,M,C,2.38,32.15,76.52,5.3,12.61,23,31-05-2017 09:58,0.12614,2.38,,
25,31-05-2017 00:00,M,C,120.28,30.4,3656.51,4.7,565.32,28,31-05-2017 10:02,5.65316,120.28,,
52,31-05-2017 00:00,M,B,0.86,43.8,37.67,7.3,6.28,2,31-05-2017 10:03,0.06278,0.86,,
1000,31-05-2017 00:00,M,B,77.44,42,3252.48,7,542.08,4,31-05-2017 10:05,5.4208,77.44,,
1000,31-05-2017 00:00,M,C,924.66,30.4,28109.66,4.7,4345.9,51,31-05-2017 10:06,43.45902,924.66,,
155,31-05-2017 00:00,E,C,6.48,30.11,195.11,4.6,29.81,1,31-05-2017 20:15,0.29808,6.48,,
118,31-05-2017 00:00,E,C,4.32,29.81,128.78,4.5,19.44,1,31-05-2017 20:16,0.1944,4.32,,
133,31-05-2017 00:00,E,C,12.62,27.77,350.46,3.8,47.96,1,31-05-2017 20:17,0.47956,12.62,,
114,31-05-2017 00:00,E,C,13.48,31.57,425.56,5.1,68.75,4,31-05-2017 20:47,0.68748,13.48,,
105,31-05-2017 00:00,E,C,4.14,32.74,135.54,5.5,22.77,4,31-05-2017 20:48,0.2277,4.14,,
51,31-05-2017 00:00,E,C,7.6,32.15,244.34,5.3,40.28,4,31-05-2017 20:49,0.4028,7.6,,
28,31-05-2017 00:00,E,C,12.72,30.98,394.07,4.9,62.33,5,31-05-2017 20:50,0.62328,12.72,,
45,31-05-2017 00:00,E,B,3.74,39,145.86,6.5,24.31,1,31-05-2017 20:51,0.2431,3.74,,
70,31-05-2017 00:00,E,B,6.48,37.2,241.06,6.2,40.18,1,31-05-2017 20:53,0.40176,6.48,,
123,31-05-2017 00:00,E,C,16.96,28.06,475.9,3.9,66.14,5,31-05-2017 20:54,0.66144,16.96,,
152,31-05-2017 00:00,E,C,7.82,32.15,251.41,5.3,41.45,5,31-05-2017 20:55,0.41446,7.82,,
71,31-05-2017 00:00,E,C,5.9,28.94,170.75,4.2,24.78,5,31-05-2017 20:56,0.2478,5.9,,
76,31-05-2017 00:00,E,C,4.14,30.11,124.66,4.6,19.04,5,31-05-2017 20:57,0.19044,4.14,,
73,31-05-2017 00:00,E,B,3.84,40.8,156.67,6.8,26.11,1,31-05-2017 20:58,0.26112,3.84,,
126,31-05-2017 00:00,E,C,6.72,25.72,172.84,3.1,20.83,6,31-05-2017 20:59,0.20832,6.72,,
90,31-05-2017 00:00,E,C,2.44,28.06,68.47,3.9,9.52,6,31-05-2017 21:00,0.09516,2.44,,
27,31-05-2017 00:00,E,B,5.64,37.8,213.19,6.3,35.53,1,31-05-2017 21:00,0.35532,5.64,,
121,31-05-2017 00:00,E,C,26.32,30.11,792.5,4.6,121.07,6,31-05-2017 21:02,1.21072,26.32,,
3,31-05-2017 00:00,E,C,2.84,33.32,94.63,5.7,16.19,6,31-05-2017 21:03,0.16188,2.84,,
7,31-05-2017 00:00,E,C,10.1,30.69,309.97,4.8,48.48,7,31-05-2017 21:04,0.4848,10.1,,
157,31-05-2017 00:00,E,C,1.2,30.69,36.83,4.8,5.76,7,31-05-2017 21:04,0.0576,1.2,,
157,31-05-2017 00:00,E,C,1.26,30.69,38.67,4.8,6.05,7,31-05-2017 21:05,0.06048,1.26,,
8,31-05-2017 00:00,E,C,7.56,32.45,245.32,5.4,40.82,10,31-05-2017 21:29,0.40824,7.56,,
64,31-05-2017 00:00,E,C,17.3,32.45,561.39,5.4,93.42,10,31-05-2017 21:30,0.9342,17.3,,
36,31-05-2017 00:00,E,B,7.22,37.8,272.92,6.3,45.49,2,31-05-2017 21:31,0.45486,7.22,,
4,31-05-2017 00:00,E,B,3.9,44.4,173.16,7.4,28.86,3,31-05-2017 21:32,0.2886,3.9,,
4,31-05-2017 00:00,E,C,13.44,30.11,404.68,4.6,61.82,11,31-05-2017 21:33,0.61824,13.44,,
137,31-05-2017 00:00,E,C,8.08,32.74,264.54,5.5,44.44,11,31-05-2017 21:33,0.4444,8.08,,
80,31-05-2017 00:00,E,C,16.4,32.15,527.26,5.3,86.92,11,31-05-2017 21:35,0.8692,16.4,,
9,31-05-2017 00:00,E,B,2.58,40.8,105.26,6.8,17.54,3,31-05-2017 21:35,0.17544,2.58,,
9,31-05-2017 00:00,E,C,3.02,29.23,88.27,4.3,12.99,11,31-05-2017 21:36,0.12986,3.02,,
119,31-05-2017 00:00,E,C,3.84,33.61,129.06,5.8,22.27,11,31-05-2017 21:37,0.22272,3.84,,
1000,31-05-2017 00:00,E,C,436.06,30.4,13256.22,4.7,2049.48,23,31-05-2017 21:38,20.49482,436.06,,
1000,31-05-2017 00:00,E,B,86.4,43.2,3732.48,7.2,622.08,5,31-05-2017 21:38,6.2208,86.4,,
118,01-06-2017 00:00,M,C,3.52,33.32,117.29,5.7,20.06,1,01-06-2017 08:00,0.20064,3.52,,
71,01-06-2017 00:00,M,C,4.8,31.86,152.93,5.2,24.96,1,01-06-2017 08:01,0.2496,4.8,,
113,01-06-2017 00:00,M,B,2.48,42,104.16,7,17.36,1,01-06-2017 08:01,0.1736,2.48,,
67,01-06-2017 00:00,M,C,19.02,28.65,544.92,4.1,77.98,1,01-06-2017 08:13,0.77982,19.02,,
147,01-06-2017 00:00,M,C,4.62,25.72,118.83,3.1,14.32,1,01-06-2017 08:19,0.14322,4.62,,
154,01-06-2017 00:00,M,C,2.58,32.74,84.47,5.5,14.19,1,01-06-2017 08:20,0.1419,2.58,,
90,01-06-2017 00:00,M,C,3.64,31.57,114.91,5.1,18.56,1,01-06-2017 08:22,0.18564,3.64,,
27,01-06-2017 00:00,M,C,21.78,28.35,617.46,4,87.12,5,01-06-2017 09:08,0.8712,21.78,,
152,01-06-2017 00:00,M,B,9.58,39,373.62,6.5,62.27,1,01-06-2017 09:09,0.6227,9.58,,
152,01-06-2017 00:00,M,C,41.6,29.23,1215.97,4.3,178.88,6,01-06-2017 09:10,1.7888,41.6,,
144,01-06-2017 00:00,M,C,15.22,31.86,484.91,5.2,79.14,6,01-06-2017 09:11,0.79144,15.22,,
125,01-06-2017 00:00,M,C,15.6,31.57,492.49,5.1,79.56,7,01-06-2017 09:12,0.7956,15.6,,
7,01-06-2017 00:00,M,C,14.4,31.86,458.78,5.2,74.88,7,01-06-2017 09:13,0.7488,14.4,,
4,01-06-2017 00:00,M,B,3.44,43.8,150.67,7.3,25.11,1,01-06-2017 09:14,0.25112,3.44,,
4,01-06-2017 00:00,M,C,11.98,31.57,378.21,5.1,61.1,7,01-06-2017 09:15,0.61098,11.98,,
73,01-06-2017 00:00,M,C,3.34,32.45,108.38,5.4,18.04,7,01-06-2017 09:16,0.18036,3.34,,
55,01-06-2017 00:00,M,C,7.92,27.77,219.94,3.8,30.1,7,01-06-2017 09:17,0.30096,7.92,,
133,01-06-2017 00:00,M,C,14.88,28.35,421.85,4,59.52,8,01-06-2017 09:18,0.5952,14.88,,
57,01-06-2017 00:00,M,C,1.34,32.15,43.08,5.3,7.1,8,01-06-2017 09:18,0.07102,1.34,,
58,01-06-2017 00:00,M,C,4.26,32.45,138.24,5.4,23,8,01-06-2017 09:19,0.23004,4.26,,
51,01-06-2017 00:00,M,C,7.68,30.98,237.93,4.9,37.63,8,01-06-2017 09:20,0.37632,7.68,,
108,01-06-2017 00:00,M,C,4.94,29.23,144.4,4.3,21.24,8,01-06-2017 09:21,0.21242,4.94,,
2,01-06-2017 00:00,M,C,8.78,30.69,269.46,4.8,42.14,9,01-06-2017 09:22,0.42144,8.78,,
10,01-06-2017 00:00,M,C,10.3,29.23,301.07,4.3,44.29,9,01-06-2017 09:23,0.4429,10.3,,
153,01-06-2017 00:00,M,B,1.9,38.4,72.96,6.4,12.16,1,01-06-2017 09:23,0.1216,1.9,,
119,01-06-2017 00:00,M,C,1.78,30.69,54.63,4.8,8.54,9,01-06-2017 09:24,0.08544,1.78,,
19,01-06-2017 00:00,M,B,3.48,42,146.16,7,24.36,2,01-06-2017 09:44,0.2436,3.48,,
19,01-06-2017 00:00,M,C,6.92,29.81,206.29,4.5,31.14,16,01-06-2017 09:45,0.3114,6.92,,
105,01-06-2017 00:00,M,C,4.58,32.74,149.95,5.5,25.19,16,01-06-2017 09:46,0.2519,4.58,,
137,01-06-2017 00:00,M,C,8.36,30.98,258.99,4.9,40.96,17,01-06-2017 09:46,0.40964,8.36,,
140,01-06-2017 00:00,M,C,14.64,31.28,457.94,5,73.2,17,01-06-2017 09:47,0.732,14.64,,
155,01-06-2017 00:00,M,C,4.88,29.81,145.47,4.5,21.96,17,01-06-2017 09:48,0.2196,4.88,,
36,01-06-2017 00:00,M,C,6.92,30.69,212.37,4.8,33.22,17,01-06-2017 09:49,0.33216,6.92,,
8,01-06-2017 00:00,M,B,1.68,46.2,77.62,7.7,12.94,2,01-06-2017 09:49,0.12936,1.68,,
8,01-06-2017 00:00,M,C,8.26,32.45,268.04,5.4,44.6,17,01-06-2017 09:50,0.44604,8.26,,
52,01-06-2017 00:00,M,C,0.86,33.03,28.41,5.6,4.82,17,01-06-2017 09:51,0.04816,0.86,,
156,01-06-2017 00:00,M,C,2.12,32.45,68.79,5.4,11.45,18,01-06-2017 09:52,0.11448,2.12,,
25,01-06-2017 00:00,M,C,41.26,30.69,1266.27,4.8,198.05,19,01-06-2017 09:53,1.98048,41.26,,
25,01-06-2017 00:00,M,C,52.06,30.69,1597.72,4.8,249.89,21,01-06-2017 09:55,2.49888,52.06,,
123,01-06-2017 00:00,M,C,33.08,29.23,966.93,4.3,142.24,22,01-06-2017 09:56,1.42244,33.08,,
99,01-06-2017 00:00,M,C,17.7,32.74,579.5,5.5,97.35,22,01-06-2017 09:57,0.9735,17.7,,
111,01-06-2017 00:00,M,C,6.84,31.28,213.96,5,34.2,22,01-06-2017 09:58,0.342,6.84,,
159,01-06-2017 00:00,M,C,22.5,33.03,743.18,5.6,126,23,01-06-2017 09:59,1.26,22.5,,
159,01-06-2017 00:00,M,C,42.12,30.4,1280.45,4.7,197.96,24,01-06-2017 10:01,1.97964,42.12,,
64,01-06-2017 00:00,M,C,34.54,30.69,1060.03,4.8,165.79,25,01-06-2017 10:02,1.65792,34.54,,
64,01-06-2017 00:00,E,C,17.6,29.81,524.66,4.5,79.2,6,01-06-2017 21:20,0.792,17.6,,
58,01-06-2017 00:00,E,C,3.46,33.03,114.28,5.6,19.38,6,01-06-2017 21:20,0.19376,3.46,,
23,01-06-2017 00:00,E,B,6.18,50.4,311.47,8.4,51.91,1,01-06-2017 21:24,0.51912,6.18,,
105,01-06-2017 00:00,E,B,4.7,37.2,174.84,6.2,29.14,2,01-06-2017 21:24,0.2914,4.7,,
76,01-06-2017 00:00,E,C,4.5,30.4,136.8,4.7,21.15,6,01-06-2017 21:25,0.2115,4.5,,
78,01-06-2017 00:00,E,C,9.62,33.03,317.75,5.6,53.87,6,01-06-2017 21:27,0.53872,9.62,,
20,01-06-2017 00:00,E,C,6.72,30.98,208.19,4.9,32.93,6,01-06-2017 21:28,0.32928,6.72,,
19,01-06-2017 00:00,E,C,6.36,29.81,189.59,4.5,28.62,6,01-06-2017 21:29,0.2862,6.36,,
8,01-06-2017 00:00,E,C,8.06,33.03,266.22,5.6,45.14,7,01-06-2017 21:30,0.45136,8.06,,
133,01-06-2017 00:00,E,C,11.8,28.65,338.07,4.1,48.38,7,01-06-2017 21:31,0.4838,11.8,,
10,01-06-2017 00:00,E,C,3.28,30.69,100.66,4.8,15.74,7,01-06-2017 21:32,0.15744,3.28,,
9,01-06-2017 00:00,E,B,2.56,39,99.84,6.5,16.64,2,01-06-2017 21:33,0.1664,2.56,,
9,01-06-2017 00:00,E,C,2.96,29.23,86.52,4.3,12.73,7,01-06-2017 21:34,0.12728,2.96,,
31,01-06-2017 00:00,E,B,7.16,38.4,274.94,6.4,45.82,2,01-06-2017 21:34,0.45824,7.16,,
144,01-06-2017 00:00,E,C,16.24,30.4,493.7,4.7,76.33,7,01-06-2017 21:36,0.76328,16.24,,
125,01-06-2017 00:00,E,C,16.18,30.98,501.26,4.9,79.28,8,01-06-2017 21:36,0.79282,16.18,,
36,01-06-2017 00:00,E,C,6.6,33.03,218,5.6,36.96,8,01-06-2017 21:38,0.3696,6.6,,
5,01-06-2017 00:00,E,B,5.9,43.2,254.88,7.2,42.48,2,01-06-2017 21:38,0.4248,5.9,,
5,01-06-2017 00:00,E,C,15.76,28.06,442.23,3.9,61.46,8,01-06-2017 21:39,0.61464,15.76,,
154,02-06-2017 00:00,M,C,2.3,30.4,69.92,4.7,11.05,1,02-06-2017 08:12,0.1081,2.3,,
51,02-06-2017 00:00,M,C,11.22,28.65,321.45,4.1,46.9,1,02-06-2017 08:13,0.46002,11.22,,
113,02-06-2017 00:00,M,B,3.02,37.2,112.34,6.2,19.1,1,02-06-2017 08:14,0.18724,3.02,,
148,02-06-2017 00:00,M,C,4.48,29.81,133.55,4.5,20.57,1,02-06-2017 08:17,0.2016,4.48,,
67,02-06-2017 00:00,M,C,15.68,29.81,467.42,4.5,71.96,1,02-06-2017 08:18,0.7056,15.68,,
137,02-06-2017 00:00,M,C,11.74,27.77,326.02,3.8,45.49,2,02-06-2017 08:19,0.44612,11.74,,
121,02-06-2017 00:00,M,C,30.46,27.48,837.04,3.7,114.96,2,02-06-2017 08:23,1.12702,30.46,,
126,02-06-2017 00:00,M,C,4.98,33.03,164.49,5.6,28.45,3,02-06-2017 08:32,0.27888,4.98,,
41,02-06-2017 00:00,M,C,2.98,30.4,90.59,4.7,14.29,3,02-06-2017 08:38,0.14006,2.98,,
76,02-06-2017 00:00,M,C,4,30.4,121.6,4.7,19.18,3,02-06-2017 08:39,0.188,4,,
153,02-06-2017 00:00,M,C,1.62,32.74,53.04,5.5,9.08,3,02-06-2017 08:48,0.0891,1.62,,
135,02-06-2017 00:00,M,C,3.72,30.98,115.25,4.9,18.57,3,02-06-2017 08:49,0.18228,3.72,,
42,02-06-2017 00:00,M,B,2.06,60,123.6,10,21,1,02-06-2017 08:50,0.206,2.06,,
114,02-06-2017 00:00,M,B,10.54,60.6,638.72,10.1,108.58,1,02-06-2017 08:53,1.06454,10.54,,
114,02-06-2017 00:00,M,C,1.62,28.94,46.88,4.2,6.93,3,02-06-2017 08:54,0.06804,1.62,,
23,02-06-2017 00:00,M,B,5.68,54.6,310.13,9.1,52.69,1,02-06-2017 08:55,0.51688,5.68,,
53,02-06-2017 00:00,M,C,17.62,30.11,530.54,4.6,82.66,3,02-06-2017 08:56,0.81052,17.62,,
3,02-06-2017 00:00,M,C,1.82,33.32,60.64,5.7,10.6,3,02-06-2017 08:56,0.10374,1.82,,
28,02-06-2017 00:00,M,C,17.14,31.28,536.14,5,87.4,4,02-06-2017 08:57,0.857,17.14,,
1,02-06-2017 00:00,M,C,7.72,32.15,248.2,5.3,41.71,4,02-06-2017 08:58,0.40916,7.72,,
73,02-06-2017 00:00,M,B,6.46,39.6,255.82,6.6,43.49,1,02-06-2017 08:59,0.42636,6.46,,
156,02-06-2017 00:00,M,B,2.5,38.4,96,6.4,16.32,1,02-06-2017 09:00,0.16,2.5,,
70,02-06-2017 00:00,M,B,7.48,38.4,287.23,6.4,48.83,1,02-06-2017 09:01,0.47872,7.48,,
38,02-06-2017 00:00,M,C,7.5,30.98,232.35,4.9,37.49,4,02-06-2017 09:02,0.3675,7.5,,
7,02-06-2017 00:00,M,C,16.12,30.69,494.72,4.8,78.91,5,02-06-2017 09:03,0.77376,16.12,,
29,02-06-2017 00:00,M,C,7.78,29.81,231.92,4.5,35.73,5,02-06-2017 09:04,0.3501,7.78,,
108,02-06-2017 00:00,M,C,7.94,30.69,243.68,4.8,38.88,5,02-06-2017 09:05,0.38112,7.94,,
24,02-06-2017 00:00,M,C,1.56,29.52,46.05,4.4,7,5,02-06-2017 09:06,0.06864,1.56,,
118,02-06-2017 00:00,M,B,3.26,39,127.14,6.5,21.65,2,02-06-2017 09:06,0.2119,3.26,,
71,02-06-2017 00:00,M,C,4.62,32.15,148.53,5.3,24.96,5,02-06-2017 09:07,0.24486,4.62,,
20,02-06-2017 00:00,M,C,5.08,30.69,155.91,4.8,24.86,5,02-06-2017 09:08,0.24384,5.08,,
61,02-06-2017 00:00,M,C,3.58,31.86,114.06,5.2,18.98,5,02-06-2017 09:09,0.18616,3.58,,
57,02-06-2017 00:00,M,C,1.96,32.74,64.17,5.5,11,5,02-06-2017 09:09,0.1078,1.96,,
58,02-06-2017 00:00,M,C,4.08,31.28,127.62,5,20.8,5,02-06-2017 09:10,0.204,4.08,,
155,02-06-2017 00:00,M,C,6.16,30.98,190.84,4.9,30.77,6,02-06-2017 09:11,0.30184,6.16,,
16,02-06-2017 00:00,M,C,13.46,28.94,389.53,4.2,57.67,6,02-06-2017 09:11,0.56532,13.46,,
144,02-06-2017 00:00,M,B,10.38,36.6,379.91,6.1,64.6,2,02-06-2017 09:13,0.63318,10.38,,
125,02-06-2017 00:00,M,C,14.32,30.11,431.18,4.6,67.21,6,02-06-2017 09:13,0.65872,14.32,,
55,02-06-2017 00:00,M,C,8.22,27.77,228.27,3.8,31.84,7,02-06-2017 09:14,0.31236,8.22,,
12,02-06-2017 00:00,M,C,2.34,28.06,65.66,3.9,9.32,7,02-06-2017 09:15,0.09126,2.34,,
133,02-06-2017 00:00,M,C,14.36,29.23,419.74,4.3,63,7,02-06-2017 09:16,0.61748,14.36,,
27,02-06-2017 00:00,M,C,21,28.35,595.35,4,85.68,7,02-06-2017 09:17,0.84,21,,
77,02-06-2017 00:00,M,C,22.02,30.98,682.18,4.9,110.05,8,02-06-2017 09:18,1.07898,22.02,,
90,02-06-2017 00:00,M,C,4.8,30.11,144.53,4.6,22.54,8,02-06-2017 09:19,0.2208,4.8,,
2,02-06-2017 00:00,M,C,8.32,30.69,255.34,4.8,40.75,8,02-06-2017 09:20,0.39936,8.32,,
151,02-06-2017 00:00,M,C,4.12,31.57,130.07,5.1,21.42,8,02-06-2017 09:21,0.21012,4.12,,
105,02-06-2017 00:00,M,C,3.64,31.86,115.97,5.2,19.29,9,02-06-2017 09:21,0.18928,3.64,,
45,02-06-2017 00:00,M,B,3.1,46.8,145.08,7.8,24.65,2,02-06-2017 09:22,0.2418,3.1,,
4,02-06-2017 00:00,M,B,3.38,45.6,154.13,7.6,26.22,2,02-06-2017 09:23,0.25688,3.38,,
4,02-06-2017 00:00,M,C,11.1,31.86,353.65,5.2,58.86,9,02-06-2017 09:24,0.5772,11.1,,
78,02-06-2017 00:00,M,C,8.76,30.98,271.38,4.9,43.81,9,02-06-2017 09:25,0.42924,8.76,,
5,02-06-2017 00:00,M,B,5.68,45.6,259.01,7.6,44,2,02-06-2017 09:25,0.43168,5.68,,
5,02-06-2017 00:00,M,C,14.56,29.23,425.59,4.3,63.86,9,02-06-2017 09:26,0.62608,14.56,,
50,02-06-2017 00:00,M,C,12.84,28.06,360.29,3.9,51.09,10,02-06-2017 09:28,0.50076,12.84,,
147,02-06-2017 00:00,M,C,3.62,30.11,109,4.6,16.97,10,02-06-2017 09:29,0.16652,3.62,,
140,02-06-2017 00:00,M,C,16.74,31.57,528.48,5.1,87.06,10,02-06-2017 09:30,0.85374,16.74,,
