Farmer Code,Date,Shift,Cow/Buff,Qty,Rate,Amount,Fat,KiloFat = Qty * Fat,CanNo,EntryDt,c_KiloFat,c_KiloQty
181,01-04-2017 00:00,E,C,2.4,26.66,63.98,3.9,9.36,1,01-04-2017 20:45,0.0936,2.4
25,01-04-2017 00:00,E,C,1.4,25.27,35.38,3.4,4.76,1,01-04-2017 20:55,0.0476,1.4
90,01-04-2017 00:00,E,C,3.02,29.99,90.57,5.1,15.4,1,01-04-2017 20:56,0.15402,3.02
14,01-04-2017 00:00,E,C,8.82,30.55,269.45,5.3,46.75,1,01-04-2017 20:58,0.46746,8.82
40,01-04-2017 00:00,E,C,3.52,28.88,101.66,4.7,16.54,1,01-04-2017 21:05,0.16544,3.52
26,01-04-2017 00:00,E,C,1.7,30.82,52.39,5.4,9.18,1,01-04-2017 21:06,0.0918,1.7
42,01-04-2017 00:00,E,C,11.22,29.16,327.18,4.8,53.86,2,01-04-2017 21:08,0.53856,11.22
122,01-04-2017 00:00,E,C,1.16,29.44,34.15,4.9,5.68,2,01-04-2017 21:10,0.05684,1.16
76,01-04-2017 00:00,E,C,13.42,31.66,424.88,5.7,76.49,2,01-04-2017 21:11,0.76494,13.42
98,01-04-2017 00:00,E,C,2.12,31.94,67.71,5.8,12.3,2,01-04-2017 21:13,0.12296,2.12
127,01-04-2017 00:00,E,C,2.08,27.21,56.6,4.1,8.53,2,01-04-2017 21:15,0.08528,2.08
17,02-04-2017 00:00,M,C,9.26,29.71,275.11,5,46.3,5,02-04-2017 10:43,0.463,9.26
169,02-04-2017 00:00,M,C,9.58,31.38,300.62,5.6,53.65,6,02-04-2017 10:44,0.53648,9.58
137,02-04-2017 00:00,M,C,6,26.66,159.96,3.9,23.4,6,02-04-2017 10:45,0.234,6
27,02-04-2017 00:00,M,C,4.66,30.82,143.62,5.4,25.16,6,02-04-2017 10:45,0.25164,4.66
65,02-04-2017 00:00,M,C,11.58,27.21,315.09,4.1,47.48,6,02-04-2017 10:47,0.47478,11.58
187,02-04-2017 00:00,M,C,1.8,24.44,43.99,3.1,5.58,6,02-04-2017 10:47,0.0558,1.8
157,02-04-2017 00:00,M,C,5.2,26.66,138.63,3.9,20.28,6,02-04-2017 10:48,0.2028,5.2
63,02-04-2017 00:00,M,C,14.62,28.05,410.09,4.4,64.33,7,02-04-2017 10:49,0.64328,14.62
195,02-04-2017 00:00,M,B,9.68,39.9,386.23,7,67.76,1,02-04-2017 10:55,0.6776,9.68
14,02-04-2017 00:00,M,B,2.92,37.05,108.19,6.5,18.98,1,02-04-2017 10:56,0.1898,2.92
76,02-04-2017 00:00,M,C,16.38,30.55,500.41,5.3,86.81,7,02-04-2017 10:57,0.86814,16.38
30,02-04-2017 00:00,M,B,7.52,39.9,300.05,7,52.64,1,02-04-2017 10:57,0.5264,7.52
30,02-04-2017 00:00,M,C,10.84,26.38,285.96,3.8,41.19,7,02-04-2017 10:57,0.41192,10.84
5,02-04-2017 00:00,M,B,13,53.58,696.54,9.4,122.2,2,02-04-2017 10:58,1.222,13
5,02-04-2017 00:00,M,B,13.16,35.34,465.07,6.2,81.59,2,02-04-2017 10:59,0.81592,13.16
59,02-04-2017 00:00,M,C,7.88,30.55,240.73,5.3,41.76,8,02-04-2017 11:00,0.41764,7.88
7,02-04-2017 00:00,M,C,3.2,25.55,81.76,3.5,11.2,8,02-04-2017 11:00,0.112,3.2
136,02-04-2017 00:00,M,B,7.5,49.02,367.65,8.6,64.5,2,02-04-2017 11:02,0.645,7.5
136,02-04-2017 00:00,M,C,28.8,28.88,831.74,4.7,135.36,8,02-04-2017 11:04,1.3536,28.8
104,02-04-2017 00:00,M,C,3.92,28.88,113.21,4.7,18.42,9,02-04-2017 11:04,0.18424,3.92
1000,02-04-2017 00:00,M,B,73.84,42.75,3156.66,7.5,553.8,4,02-04-2017 11:05,5.538,73.84
1000,02-04-2017 00:00,M,C,324.99,28.6,9294.71,4.6,1494.95,17,02-04-2017 11:06,14.94954,324.99
119,02-04-2017 00:00,E,C,5.52,29.71,164,5,27.6,1,02-04-2017 20:34,0.276,5.52
14,02-04-2017 00:00,E,C,7.96,29.71,236.49,5,39.8,1,02-04-2017 20:45,0.398,7.96
122,02-04-2017 00:00,E,C,1.28,27.21,34.83,4.1,5.25,1,02-04-2017 20:54,0.05248,1.28
127,02-04-2017 00:00,E,C,2.46,26.1,64.21,3.7,9.1,1,02-04-2017 20:55,0.09102,2.46
124,02-04-2017 00:00,E,C,1.98,31.1,61.58,5.5,10.89,1,02-04-2017 20:56,0.1089,1.98
181,02-04-2017 00:00,E,C,2.68,26.66,71.45,3.9,10.45,1,02-04-2017 20:59,0.10452,2.68
111,02-04-2017 00:00,E,C,3.52,28.05,98.74,4.4,15.49,1,02-04-2017 21:00,0.15488,3.52
26,02-04-2017 00:00,E,C,1.9,31.66,60.15,5.7,10.83,1,02-04-2017 21:06,0.1083,1.9
90,02-04-2017 00:00,E,C,3.18,29.71,94.48,5,15.9,1,02-04-2017 21:07,0.159,3.18
98,02-04-2017 00:00,E,C,2.56,32.21,82.46,5.9,15.1,1,02-04-2017 21:09,0.15104,2.56
195,02-04-2017 00:00,E,C,15.88,31.1,493.87,5.5,87.34,2,02-04-2017 21:14,0.8734,15.88
40,02-04-2017 00:00,E,C,2.44,28.05,68.44,4.4,10.74,2,02-04-2017 21:15,0.10736,2.44
86,02-04-2017 00:00,E,C,3.32,31.94,106.04,5.8,19.26,2,02-04-2017 21:17,0.19256,3.32
25,02-04-2017 00:00,E,C,1.32,28.6,37.75,4.6,6.07,2,02-04-2017 21:18,0.06072,1.32
42,02-04-2017 00:00,E,C,11.16,29.16,325.43,4.8,53.57,2,02-04-2017 21:20,0.53568,11.16
173,01-04-2017 00:00,E,C,6.42,28.05,180.08,4.4,28.25,2,01-04-2017 21:17,0.28248,6.42
120,01-04-2017 00:00,E,C,2.82,26.66,75.18,3.9,11,2,01-04-2017 21:18,0.10998,2.82
82,01-04-2017 00:00,E,C,3.18,28.05,89.2,4.4,13.99,2,01-04-2017 21:18,0.13992,3.18
114,01-04-2017 00:00,E,C,5.38,32.21,173.29,5.9,31.74,3,01-04-2017 21:22,0.31742,5.38
116,01-04-2017 00:00,E,B,1.54,39.33,60.57,6.9,10.63,1,01-04-2017 21:23,0.10626,1.54
124,01-04-2017 00:00,E,C,1.96,30.82,60.41,5.4,10.58,3,01-04-2017 21:23,0.10584,1.96
86,01-04-2017 00:00,E,C,3.64,32.21,117.24,5.9,21.48,3,01-04-2017 21:24,0.21476,3.64
195,01-04-2017 00:00,E,C,13.22,29.44,389.2,4.9,64.78,3,01-04-2017 21:28,0.64778,13.22
41,01-04-2017 00:00,E,C,4.4,29.16,128.3,4.8,21.12,3,01-04-2017 21:28,0.2112,4.4
17,01-04-2017 00:00,E,C,7.34,30.82,226.22,5.4,39.64,3,01-04-2017 21:30,0.39636,7.34
2,01-04-2017 00:00,E,C,1.7,25.83,43.91,3.6,6.12,3,01-04-2017 21:30,0.0612,1.7
205,01-04-2017 00:00,E,C,4.7,31.66,148.8,5.7,26.79,3,01-04-2017 21:31,0.2679,4.7
45,01-04-2017 00:00,E,C,1.38,28.05,38.71,4.4,6.07,3,01-04-2017 21:32,0.06072,1.38
157,01-04-2017 00:00,E,C,5.34,27.21,145.3,4.1,21.89,4,01-04-2017 21:36,0.21894,5.34
172,01-04-2017 00:00,E,C,1.4,28.6,40.04,4.6,6.44,4,01-04-2017 21:37,0.0644,1.4
167,01-04-2017 00:00,E,C,18.2,27.77,505.41,4.3,78.26,4,01-04-2017 21:40,0.7826,18.2
112,01-04-2017 00:00,E,C,6.6,27.49,181.43,4.2,27.72,4,01-04-2017 21:41,0.2772,6.6
141,01-04-2017 00:00,E,B,3.98,34.77,138.38,6.1,24.28,1,01-04-2017 21:41,0.24278,3.98
77,01-04-2017 00:00,E,C,4.2,28.05,117.81,4.4,18.48,4,01-04-2017 21:48,0.1848,4.2
121,02-04-2017 00:00,M,C,1.52,27.21,41.36,4.1,6.23,1,02-04-2017 09:53,0.06232,1.52
47,02-04-2017 00:00,M,B,4.42,36.48,161.24,6.4,28.29,1,02-04-2017 09:54,0.28288,4.42
40,02-04-2017 00:00,M,C,5.62,25.27,142.02,3.4,19.11,1,02-04-2017 09:54,0.19108,5.62
42,02-04-2017 00:00,M,C,12.28,28.05,344.45,4.4,54.03,1,02-04-2017 09:57,0.54032,12.28
45,02-04-2017 00:00,M,C,1.48,29.44,43.57,4.9,7.25,1,02-04-2017 10:01,0.07252,1.48
167,02-04-2017 00:00,M,C,21.26,28.05,596.34,4.4,93.54,2,02-04-2017 10:03,0.93544,21.26
117,02-04-2017 00:00,M,C,1.94,31.1,60.33,5.5,10.67,2,02-04-2017 10:03,0.1067,1.94
123,02-04-2017 00:00,M,C,1.26,29.71,37.43,5,6.3,2,02-04-2017 10:04,0.063,1.26
86,02-04-2017 00:00,M,C,5.56,29.99,166.74,5.1,28.36,2,02-04-2017 10:05,0.28356,5.56
96,02-04-2017 00:00,M,C,0.98,28.88,28.3,4.7,4.61,2,02-04-2017 10:05,0.04606,0.98
119,02-04-2017 00:00,M,C,10.42,27.77,289.36,4.3,44.81,2,02-04-2017 10:06,0.44806,10.42
128,02-04-2017 00:00,M,C,1.24,28.88,35.81,4.7,5.83,2,02-04-2017 10:07,0.05828,1.24
114,02-04-2017 00:00,M,C,6.12,31.1,190.33,5.5,33.66,2,02-04-2017 10:09,0.3366,6.12
127,02-04-2017 00:00,M,C,3.26,31.1,101.39,5.5,17.93,2,02-04-2017 10:10,0.1793,3.26
98,02-04-2017 00:00,M,C,3.04,26.94,81.9,4,12.16,2,02-04-2017 10:11,0.1216,3.04
197,02-04-2017 00:00,M,C,6.18,29.16,180.21,4.8,29.66,3,02-04-2017 10:12,0.29664,6.18
113,02-04-2017 00:00,M,C,2.02,27.49,55.53,4.2,8.48,3,02-04-2017 10:13,0.08484,2.02
112,02-04-2017 00:00,M,C,8.04,26.66,214.35,3.9,31.36,3,02-04-2017 10:15,0.31356,8.04
34,02-04-2017 00:00,M,B,1.32,59.28,78.25,10.4,13.73,1,02-04-2017 10:16,0.13728,1.32
172,02-04-2017 00:00,E,C,1.32,30.55,40.33,5.3,7,2,02-04-2017 21:21,0.06996,1.32
96,02-04-2017 00:00,E,C,0,0,0,2,0,2,06-04-2017 10:46,0,0
76,02-04-2017 00:00,E,C,13.34,29.99,400.07,5.1,68.03,3,02-04-2017 21:23,0.68034,13.34
82,02-04-2017 00:00,E,C,3.92,27.77,108.86,4.3,16.86,3,02-04-2017 21:25,0.16856,3.92
41,02-04-2017 00:00,E,C,4.8,28.33,135.98,4.5,21.6,3,02-04-2017 21:30,0.216,4.8
77,02-04-2017 00:00,E,C,4.02,28.05,112.76,4.4,17.69,3,02-04-2017 21:32,0.17688,4.02
2,02-04-2017 00:00,E,C,1.82,27.77,50.54,4.3,7.83,3,02-04-2017 21:35,0.07826,1.82
50,02-04-2017 00:00,E,C,14.36,29.16,418.74,4.8,68.93,4,02-04-2017 21:37,0.68928,14.36
45,02-04-2017 00:00,E,C,1,29.44,29.44,4.9,4.9,4,02-04-2017 21:38,0.049,1
108,02-04-2017 00:00,E,C,4.12,28.88,118.99,4.7,19.36,4,02-04-2017 21:39,0.19364,4.12
141,02-04-2017 00:00,E,C,3.98,31.94,127.12,5.8,23.08,4,02-04-2017 21:40,0.23084,3.98
17,02-04-2017 00:00,E,C,7.92,31.38,248.53,5.6,44.35,4,02-04-2017 21:41,0.44352,7.92
173,02-04-2017 00:00,E,C,7.22,28.33,204.54,4.5,32.49,4,02-04-2017 21:42,0.3249,7.22
120,02-04-2017 00:00,E,C,3.7,26.38,97.61,3.8,14.06,4,02-04-2017 21:42,0.1406,3.7
167,02-04-2017 00:00,E,C,17.62,28.33,499.17,4.5,79.29,5,02-04-2017 21:46,0.7929,17.62
114,02-04-2017 00:00,E,B,5.54,34.2,189.47,6,33.24,1,02-04-2017 21:47,0.3324,5.54
66,02-04-2017 00:00,E,C,13.78,28.6,394.11,4.6,63.39,5,02-04-2017 21:52,0.63388,13.78
113,02-04-2017 00:00,E,C,1.72,28.05,48.25,4.4,7.57,5,02-04-2017 21:53,0.07568,1.72
96,02-04-2017 00:00,E,B,1.32,36.48,48.15,6.4,8.45,1,02-04-2017 21:54,0.08448,1.32
35,02-04-2017 00:00,M,B,2.58,53.01,136.77,9.3,23.99,1,02-04-2017 10:16,0.23994,2.58
50,02-04-2017 00:00,M,C,13.86,28.05,388.77,4.4,60.98,3,02-04-2017 10:17,0.60984,13.86
26,02-04-2017 00:00,M,C,1.88,26.38,49.59,3.8,7.14,3,02-04-2017 10:17,0.07144,1.88
43,02-04-2017 00:00,M,C,18.2,29.16,530.71,4.8,87.36,4,02-04-2017 10:19,0.8736,18.2
181,02-04-2017 00:00,M,C,7.7,27.77,213.83,4.3,33.11,4,02-04-2017 10:19,0.3311,7.7
90,02-04-2017 00:00,M,C,2.62,29.16,76.4,4.8,12.58,4,02-04-2017 10:20,0.12576,2.62
71,02-04-2017 00:00,M,C,1.92,28.88,55.45,4.7,9.02,4,02-04-2017 10:20,0.09024,1.92
94,02-04-2017 00:00,M,C,0.8,29.16,23.33,4.8,3.84,4,02-04-2017 10:22,0.0384,0.8
205,02-04-2017 00:00,M,C,5.4,31.1,167.94,5.5,29.7,4,02-04-2017 10:23,0.297,5.4
190,02-04-2017 00:00,M,C,1.22,28.88,35.23,4.7,5.73,4,02-04-2017 10:26,0.05734,1.22
173,02-04-2017 00:00,M,C,8.74,29.16,254.86,4.8,41.95,4,02-04-2017 10:28,0.41952,8.74
120,02-04-2017 00:00,M,C,3.76,27.49,103.36,4.2,15.79,4,02-04-2017 10:28,0.15792,3.76
21,02-04-2017 00:00,M,B,2.7,34.2,92.34,6,16.2,1,02-04-2017 10:29,0.162,2.7
126,02-04-2017 00:00,M,C,4.74,30.55,144.81,5.3,25.12,5,02-04-2017 10:30,0.25122,4.74
202,02-04-2017 00:00,M,C,3.72,32.21,119.82,5.9,21.95,5,02-04-2017 10:31,0.21948,3.72
25,02-04-2017 00:00,M,C,2.14,24.99,53.48,3.3,7.06,5,02-04-2017 10:34,0.07062,2.14
66,02-04-2017 00:00,M,C,15.18,27.21,413.05,4.1,62.24,5,02-04-2017 10:37,0.62238,15.18
54,02-04-2017 00:00,M,C,3.1,31.1,96.41,5.5,17.05,5,02-04-2017 10:40,0.1705,3.1
4,02-04-2017 00:00,M,B,9.04,41.61,376.15,7.3,65.99,1,02-04-2017 10:42,0.65992,9.04
112,02-04-2017 00:00,E,C,6.36,26.94,171.34,4,25.44,5,02-04-2017 21:55,0.2544,6.36
36,02-04-2017 00:00,E,B,4.34,41.61,180.59,7.3,31.68,1,02-04-2017 21:58,0.31682,4.34
126,02-04-2017 00:00,E,C,4.3,29.44,126.59,4.9,21.07,5,02-04-2017 22:00,0.2107,4.3
205,02-04-2017 00:00,E,C,5.28,30.55,161.3,5.3,27.98,5,02-04-2017 22:01,0.27984,5.28
30,02-04-2017 00:00,E,C,4.12,28.6,117.83,4.6,18.95,6,02-04-2017 22:02,0.18952,4.12
65,02-04-2017 00:00,E,C,18.62,29.16,542.96,4.8,89.38,6,02-04-2017 22:03,0.89376,18.62
65,02-04-2017 00:00,E,C,4.14,29.16,120.72,4.8,19.87,6,02-04-2017 22:03,0.19872,4.14
5,02-04-2017 00:00,E,B,19.02,39.9,758.9,7,133.14,1,02-04-2017 22:04,1.3314,19.02
52,02-04-2017 00:00,E,C,3.72,27.49,102.26,4.2,15.62,6,02-04-2017 22:11,0.15624,3.72
157,02-04-2017 00:00,E,C,5.92,26.66,157.83,3.9,23.09,6,02-04-2017 22:12,0.23088,5.92
137,02-04-2017 00:00,E,C,3.72,27.49,102.26,4.2,15.62,6,02-04-2017 22:12,0.15624,3.72
169,02-04-2017 00:00,E,C,10.36,28.88,299.2,4.7,48.69,7,02-04-2017 22:12,0.48692,10.36
59,02-04-2017 00:00,E,C,8.84,28.6,252.82,4.6,40.66,7,02-04-2017 22:13,0.40664,8.84
68,02-04-2017 00:00,E,C,18.9,28.6,540.54,4.6,86.94,7,02-04-2017 22:15,0.8694,18.9
198,02-04-2017 00:00,E,C,5.22,28.05,146.42,4.4,22.97,8,02-04-2017 22:16,0.22968,5.22
136,02-04-2017 00:00,E,B,11.14,49.59,552.43,8.7,96.92,2,02-04-2017 22:19,0.96918,11.14
136,02-04-2017 00:00,E,C,40.76,30.82,1256.22,5.4,220.1,9,02-04-2017 22:20,2.20104,40.76
104,02-04-2017 00:00,E,C,10.48,28.6,299.73,4.6,48.21,9,02-04-2017 22:21,0.48208,10.48
1000,02-04-2017 00:00,E,C,340,29.16,9914.4,4.8,1632,17,02-04-2017 22:23,16.32,340
90,03-04-2017 00:00,M,C,3.1,28.88,89.53,4.7,14.57,3,03-04-2017 10:11,0.1457,3.1
128,03-04-2017 00:00,M,C,1.4,30.82,43.15,5.4,7.56,3,03-04-2017 10:11,0.0756,1.4
21,03-04-2017 00:00,M,C,2.5,31.66,79.15,5.7,14.25,3,03-04-2017 10:12,0.1425,2.5
86,03-04-2017 00:00,M,C,5.96,29.99,178.74,5.1,30.4,3,03-04-2017 10:13,0.30396,5.96
190,03-04-2017 00:00,M,C,1.2,29.16,34.99,4.8,5.76,3,03-04-2017 10:14,0.0576,1.2
120,03-04-2017 00:00,M,C,3.58,26.1,93.44,3.7,13.25,3,03-04-2017 10:20,0.13246,3.58
197,03-04-2017 00:00,M,C,5.96,29.44,175.46,4.9,29.2,3,03-04-2017 10:21,0.29204,5.96
169,03-04-2017 00:00,M,C,8.78,28.88,253.57,4.7,41.27,3,03-04-2017 10:22,0.41266,8.78
137,03-04-2017 00:00,M,C,5.54,25.55,141.55,3.5,19.39,4,03-04-2017 10:23,0.1939,5.54
167,03-04-2017 00:00,M,C,20.96,28.05,587.93,4.4,92.22,4,03-04-2017 10:24,0.92224,20.96
94,03-04-2017 00:00,M,B,0.6,34.77,20.86,6.1,3.66,1,03-04-2017 10:25,0.0366,0.6
40,03-04-2017 00:00,M,C,4.48,24.99,111.96,3.3,14.78,4,03-04-2017 10:26,0.14784,4.48
14,03-04-2017 00:00,M,B,2.02,36.48,73.69,6.4,12.93,1,03-04-2017 10:27,0.12928,2.02
112,03-04-2017 00:00,M,C,8.4,26.66,223.94,3.9,32.76,4,03-04-2017 10:28,0.3276,8.4
50,03-04-2017 00:00,M,C,11.96,27.21,325.43,4.1,49.04,5,03-04-2017 10:29,0.49036,11.96
113,03-04-2017 00:00,M,C,2.26,27.49,62.13,4.2,9.49,5,03-04-2017 10:31,0.09492,2.26
35,03-04-2017 00:00,M,B,2.56,55.86,143,9.8,25.09,1,03-04-2017 10:31,0.25088,2.56
17,03-04-2017 00:00,M,C,8.92,31.66,282.41,5.7,50.84,5,03-04-2017 10:32,0.50844,8.92
205,03-04-2017 00:00,M,C,5.42,29.99,162.55,5.1,27.64,5,03-04-2017 10:33,0.27642,5.42
1000,03-04-2017 00:00,M,B,73.74,43.32,3194.42,7.6,560.42,4,03-04-2017 11:02,5.60424,73.74
1000,03-04-2017 00:00,M,C,305.99,28.6,8751.31,4.6,1407.55,16,03-04-2017 11:03,14.07554,305.99
119,03-04-2017 00:00,E,C,5.92,28.88,170.97,4.7,27.82,1,03-04-2017 20:30,0.27824,5.92
90,03-04-2017 00:00,E,C,2.66,29.44,78.31,4.9,13.03,1,03-04-2017 20:31,0.13034,2.66
122,03-04-2017 00:00,E,B,1.22,41.61,50.76,7.3,8.91,1,03-04-2017 20:42,0.08906,1.22
124,03-04-2017 00:00,E,C,2.36,29.99,70.78,5.1,12.04,1,03-04-2017 20:45,0.12036,2.36
25,03-04-2017 00:00,E,C,1.66,27.77,46.1,4.3,7.14,1,03-04-2017 20:51,0.07138,1.66
42,03-04-2017 00:00,E,C,9.9,29.16,288.68,4.8,47.52,1,03-04-2017 20:51,0.4752,9.9
181,03-04-2017 00:00,E,C,2.78,26.94,74.89,4,11.12,1,03-04-2017 21:01,0.1112,2.78
167,03-04-2017 00:00,E,C,17.64,28.88,509.44,4.7,82.91,2,03-04-2017 21:02,0.82908,17.64
127,03-04-2017 00:00,E,C,2.48,24.99,61.98,3.3,8.18,2,03-04-2017 21:06,0.08184,2.48
26,03-04-2017 00:00,E,B,1.94,35.34,68.56,6.2,12.03,1,03-04-2017 21:07,0.12028,1.94
40,03-04-2017 00:00,E,C,2.8,28.05,78.54,4.4,12.32,2,03-04-2017 21:08,0.1232,2.8
14,03-04-2017 00:00,E,C,9.42,30.82,290.32,5.4,50.87,2,03-04-2017 21:10,0.50868,9.42
98,03-04-2017 00:00,E,B,2.04,34.77,70.93,6.1,12.44,1,03-04-2017 21:13,0.12444,2.04
111,03-04-2017 00:00,E,C,3.78,28.6,108.11,4.6,17.39,2,03-04-2017 21:15,0.17388,3.78
41,03-04-2017 00:00,E,C,4.84,30.55,147.86,5.3,25.65,2,03-04-2017 21:16,0.25652,4.84
86,03-04-2017 00:00,E,C,3.1,31.66,98.15,5.7,17.67,2,03-04-2017 21:18,0.1767,3.1
77,03-04-2017 00:00,E,C,4,27.49,109.96,4.2,16.8,2,03-04-2017 21:18,0.168,4
1000,02-04-2017 00:00,E,B,41.36,41.61,1720.99,7.3,301.93,3,02-04-2017 22:23,3.01928,41.36
47,03-04-2017 00:00,M,C,4.82,32.21,155.25,5.9,28.44,1,03-04-2017 09:47,0.28438,4.82
187,03-04-2017 00:00,M,C,2.26,27.49,62.13,4.2,9.49,1,03-04-2017 09:48,0.09492,2.26
119,03-04-2017 00:00,M,C,9.58,28.05,268.72,4.4,42.15,1,03-04-2017 09:49,0.42152,9.58
202,03-04-2017 00:00,M,C,3.84,31.38,120.5,5.6,21.5,1,03-04-2017 09:50,0.21504,3.84
123,03-04-2017 00:00,M,C,1.12,30.55,34.22,5.3,5.94,1,03-04-2017 09:51,0.05936,1.12
117,03-04-2017 00:00,M,B,1.82,42.75,77.81,7.5,13.65,1,03-04-2017 09:51,0.1365,1.82
121,03-04-2017 00:00,M,C,1.62,29.16,47.24,4.8,7.78,1,03-04-2017 09:52,0.07776,1.62
98,03-04-2017 00:00,M,C,3.1,28.33,87.82,4.5,13.95,1,03-04-2017 09:53,0.1395,3.1
45,03-04-2017 00:00,M,C,0.88,28.33,24.93,4.5,3.96,1,03-04-2017 09:54,0.0396,0.88
25,03-04-2017 00:00,M,C,2.24,27.49,61.58,4.2,9.41,1,03-04-2017 09:54,0.09408,2.24
42,03-04-2017 00:00,M,C,13,29.71,386.23,5,65,2,03-04-2017 09:56,0.65,13
26,03-04-2017 00:00,M,C,1.84,26.94,49.57,4,7.36,2,03-04-2017 09:59,0.0736,1.84
114,03-04-2017 00:00,M,C,5.26,29.71,156.27,5,26.3,2,03-04-2017 10:00,0.263,5.26
34,03-04-2017 00:00,M,B,1.12,60.99,68.31,10.7,11.98,1,03-04-2017 10:01,0.11984,1.12
181,03-04-2017 00:00,M,C,9.28,28.6,265.41,4.6,42.69,2,03-04-2017 10:02,0.42688,9.28
127,03-04-2017 00:00,M,C,2.86,26.66,76.25,3.9,11.15,2,03-04-2017 10:03,0.11154,2.86
43,03-04-2017 00:00,M,C,18.84,29.71,559.74,5,94.2,2,03-04-2017 10:07,0.942,18.84
126,03-04-2017 00:00,M,C,4.44,28.88,128.23,4.7,20.87,3,03-04-2017 10:09,0.20868,4.44
116,03-04-2017 00:00,E,C,1.42,32.21,45.74,5.9,8.38,2,03-04-2017 21:26,0.08378,1.42
172,03-04-2017 00:00,E,C,1.38,30.55,42.16,5.3,7.31,2,03-04-2017 21:30,0.07314,1.38
71,03-04-2017 00:00,E,C,1.56,26.94,42.03,4,6.24,2,03-04-2017 21:30,0.0624,1.56
2,03-04-2017 00:00,E,C,1.6,27.49,43.98,4.2,6.72,2,03-04-2017 21:31,0.0672,1.6
195,03-04-2017 00:00,E,C,14.9,28.88,430.31,4.7,70.03,3,03-04-2017 21:35,0.7003,14.9
114,03-04-2017 00:00,E,C,3.82,30.82,117.73,5.4,20.63,3,03-04-2017 21:36,0.20628,3.82
45,03-04-2017 00:00,E,C,1.06,29.44,31.21,4.9,5.19,3,03-04-2017 21:36,0.05194,1.06
82,03-04-2017 00:00,E,C,3.42,27.77,94.97,4.3,14.71,3,03-04-2017 21:37,0.14706,3.42
76,03-04-2017 00:00,E,C,11.18,28.6,319.75,4.6,51.43,3,03-04-2017 21:39,0.51428,11.18
157,03-04-2017 00:00,E,C,5.34,26.94,143.86,4,21.36,3,03-04-2017 21:42,0.2136,5.34
141,03-04-2017 00:00,E,C,3.94,31.94,125.84,5.8,22.85,4,03-04-2017 21:44,0.22852,3.94
17,03-04-2017 00:00,E,C,7.74,31.66,245.05,5.7,44.12,4,03-04-2017 21:45,0.44118,7.74
52,03-04-2017 00:00,E,C,3.62,26.66,96.51,3.9,14.12,4,03-04-2017 21:46,0.14118,3.62
112,03-04-2017 00:00,E,C,6.9,28.05,193.55,4.4,30.36,4,03-04-2017 21:48,0.3036,6.9
59,03-04-2017 00:00,E,C,5.76,28.33,163.18,4.5,25.92,4,03-04-2017 21:49,0.2592,5.76
173,03-04-2017 00:00,E,C,6.36,28.6,181.9,4.6,29.26,4,03-04-2017 21:50,0.29256,6.36
50,03-04-2017 00:00,E,C,13.72,28.05,384.85,4.4,60.37,5,03-04-2017 21:52,0.60368,13.72
120,03-04-2017 00:00,E,C,2.7,26.94,72.74,4,10.8,5,03-04-2017 21:52,0.108,2.7
205,03-04-2017 00:00,E,B,5.44,36.48,198.45,6.4,34.82,1,03-04-2017 21:55,0.34816,5.44
108,03-04-2017 00:00,E,C,3.08,28.05,86.39,4.4,13.55,5,03-04-2017 21:56,0.13552,3.08
65,03-04-2017 00:00,E,C,19.62,30.27,593.9,5.2,102.02,5,03-04-2017 21:57,1.02024,19.62
66,03-04-2017 00:00,E,C,10.74,24.16,259.48,3,32.22,6,03-04-2017 21:57,0.3222,10.74
137,03-04-2017 00:00,E,C,3.64,28.05,102.1,4.4,16.02,6,03-04-2017 21:59,0.16016,3.64
169,03-04-2017 00:00,E,C,10.68,28.6,305.45,4.6,49.13,6,03-04-2017 22:00,0.49128,10.68
36,03-04-2017 00:00,E,B,4.58,39.9,182.74,7,32.06,1,03-04-2017 22:00,0.3206,4.58
68,03-04-2017 00:00,E,C,11.36,28.33,321.83,4.5,51.12,6,03-04-2017 22:01,0.5112,11.36
113,03-04-2017 00:00,E,C,1.9,29.16,55.4,4.8,9.12,6,03-04-2017 22:02,0.0912,1.9
30,03-04-2017 00:00,E,C,5.56,28.33,157.51,4.5,25.02,6,03-04-2017 22:03,0.2502,5.56
198,03-04-2017 00:00,E,C,5.26,28.33,149.02,4.5,23.67,6,03-04-2017 22:06,0.2367,5.26
5,03-04-2017 00:00,E,B,18.2,38.19,695.06,6.7,121.94,1,03-04-2017 22:14,1.2194,18.2
126,03-04-2017 00:00,E,C,4.48,29.16,130.64,4.8,21.5,7,03-04-2017 22:15,0.21504,4.48
136,03-04-2017 00:00,E,B,11,47.31,520.41,8.3,91.3,2,03-04-2017 22:19,0.913,11
136,03-04-2017 00:00,E,C,31.36,29.99,940.49,5.1,159.94,7,03-04-2017 22:21,1.59936,31.36
104,03-04-2017 00:00,E,C,3.44,29.99,103.17,5.1,17.54,7,03-04-2017 22:21,0.17544,3.44
1000,03-04-2017 00:00,E,C,284.99,28.88,8230.51,4.7,1339.45,15,03-04-2017 22:23,13.39453,284.99
1000,03-04-2017 00:00,E,B,44.42,40.47,1797.68,7.1,315.38,3,03-04-2017 22:23,3.15382,44.42
197,04-04-2017 00:00,M,C,5.56,30.55,169.86,5.3,29.47,3,04-04-2017 10:14,0.29468,5.56
